Dt_Customer,Dt_Customer_day,Dt_Customer_month,Dt_Customer_year,Age_Customer,Year_Birth,Education,Marital_Status,Kidhome,Teenhome,Income,Monthly_Income,Monthly_Income_Group,Recency,MntFishProducts,MntMeatProducts,MntFruits,MntSweetProducts,MntWines,MntGoldProds,NumDealsPurchases,NumCatalogPurchases,NumStorePurchases,NumWebPurchases,NumWebVisitsMonth,Complain,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Qtd_Accepted,Accepted
2013-11-07,7,Nov,2013,42,1971,2n Cycle,Married,1,1,54690.0,4557.5,between 3000 and 5000,76,7,37,16,9,111,18,3,1,5,3,3,0,0,0,0,0,0,0,0,No
2013-07-29,29,Jul,2013,49,1964,PhD,Married,0,1,59304.0,4942.0,between 3000 and 5000,81,80,428,61,51,418,10,3,8,10,7,5,0,0,0,0,0,0,0,0,No
2013-11-08,8,Nov,2013,51,1962,Master,Single,0,2,59247.0,4937.25,between 3000 and 5000,87,19,122,9,14,327,83,5,2,9,5,6,0,0,0,0,0,0,0,0,No
2012-09-12,12,Sep,2012,42,1970,Graduation,Widow,0,1,66731.0,5560.916666666667,between 5000 and 7000,33,58,194,159,106,371,141,4,3,6,4,3,0,0,0,0,0,0,0,0,No
2013-12-16,16,Dec,2013,33,1980,Graduation,Married,0,1,77353.0,6446.083333333333,between 5000 and 7000,38,69,107,59,101,275,59,2,4,8,6,4,0,0,0,0,0,0,0,0,No
2012-12-01,1,Dec,2012,37,1975,PhD,Single,0,1,52614.0,4384.5,between 3000 and 5000,63,12,142,0,9,789,38,2,4,8,2,8,0,0,0,0,0,0,0,0,No
2014-05-22,22,May,2014,40,1974,Graduation,Married,2,0,26751.0,2229.25,between 1000 and 3000,26,0,5,1,3,1,1,1,0,2,1,8,0,0,0,0,0,0,0,0,No
2012-10-30,30,Oct,2012,49,1963,PhD,Married,0,1,81300.0,6775.0,between 5000 and 7000,17,32,145,12,12,1004,36,3,3,5,10,5,0,1,0,0,0,0,1,2,Yes
2014-01-02,2,Jan,2014,35,1979,Graduation,Single,0,0,70337.0,5861.416666666667,between 5000 and 7000,75,25,149,81,43,187,91,1,2,12,2,1,0,0,0,0,0,0,0,0,No
2013-06-16,16,Jun,2013,28,1985,2n Cycle,Married,1,0,36145.0,3012.0833333333335,between 3000 and 5000,13,17,76,4,1,56,18,4,1,3,4,9,0,0,0,1,0,0,1,2,Yes
2013-12-23,23,Dec,2013,33,1980,PhD,Single,0,0,65295.0,5441.25,between 5000 and 7000,19,34,117,32,110,365,6,1,3,13,3,2,0,0,0,0,0,0,0,0,No
2013-10-18,18,Oct,2013,50,1963,Graduation,Divorced,0,1,68118.0,5676.5,between 5000 and 7000,51,10,123,23,23,595,154,2,9,4,8,6,0,0,0,0,0,0,0,0,No
2012-08-30,30,Aug,2012,45,1967,Graduation,Divorced,0,0,68743.0,5728.583333333333,between 5000 and 7000,81,175,384,134,134,1132,115,1,5,13,11,7,0,0,0,0,0,0,0,0,No
2013-07-25,25,Jul,2013,31,1982,2n Cycle,Together,0,0,41039.0,3419.9166666666665,between 3000 and 5000,32,179,137,11,61,34,45,1,1,5,8,8,0,0,0,0,0,0,0,0,No
2013-10-24,24,Oct,2013,58,1955,Graduation,Together,0,1,38946.0,3245.5,between 3000 and 5000,84,6,82,6,6,116,41,2,1,6,3,5,0,0,0,0,0,0,0,0,No
2013-12-19,19,Dec,2013,46,1967,Graduation,Together,0,0,65777.0,5481.416666666667,between 5000 and 7000,87,28,435,32,32,565,54,1,8,6,2,1,0,0,0,0,0,0,0,0,No
2013-03-07,7,Mar,2013,37,1976,PhD,Divorced,0,1,66476.0,5539.666666666667,between 5000 and 7000,99,47,126,18,48,372,78,2,2,11,5,4,0,0,0,0,0,0,0,0,No
2012-09-12,12,Sep,2012,40,1972,PhD,Single,0,0,86857.0,7238.083333333333,higher than 7000,96,133,838,102,102,899,40,1,6,10,5,2,0,0,0,0,0,0,1,1,Yes
2012-08-04,4,Aug,2012,30,1982,PhD,Married,0,0,160803.0,13400.25,higher than 7000,21,17,1622,16,3,55,4,15,28,1,0,0,0,0,0,0,0,0,0,0,No
2014-05-16,16,May,2014,25,1989,PhD,Together,0,0,77845.0,6487.083333333333,between 5000 and 7000,40,0,480,40,40,760,26,1,5,12,3,1,0,1,0,0,0,1,0,2,Yes
2013-09-30,30,Sep,2013,44,1969,PhD,Together,0,0,69476.0,5789.666666666667,between 5000 and 7000,3,63,559,86,9,260,67,1,6,4,4,2,0,0,0,0,0,0,0,0,No
2012-10-04,4,Oct,2012,52,1960,PhD,Divorced,0,1,50611.0,4217.583333333333,between 3000 and 5000,98,6,24,0,0,459,4,6,5,7,4,6,0,0,0,0,1,0,1,2,Yes
2013-08-25,25,Aug,2013,43,1970,Graduation,Single,0,0,61209.0,5100.75,between 5000 and 7000,73,119,224,0,49,466,99,1,3,4,5,2,0,0,0,0,0,0,0,0,No
2013-07-12,12,Jul,2013,55,1958,Master,Together,0,1,42315.0,3526.25,between 3000 and 5000,90,17,80,15,11,67,80,3,4,4,1,3,0,0,0,0,0,0,0,0,No
2013-11-02,2,Nov,2013,61,1952,Basic,Together,0,0,13084.0,1090.3333333333333,between 1000 and 3000,29,3,7,0,7,2,10,1,0,3,1,6,0,0,0,0,0,0,0,0,No
2013-05-29,29,May,2013,64,1949,Master,Widow,1,1,47570.0,3964.1666666666665,between 3000 and 5000,3,0,20,1,2,67,31,3,2,2,2,7,0,0,0,0,0,0,1,1,Yes
2013-07-26,26,Jul,2013,52,1961,Master,Married,0,2,61923.0,5160.25,between 5000 and 7000,94,3,18,4,3,92,6,1,1,4,2,3,0,0,0,0,0,0,0,0,No
2014-03-26,26,Mar,2014,19,1995,Graduation,Single,0,0,34824.0,2902.0,between 1000 and 3000,65,2,11,2,0,4,4,1,0,2,1,6,0,0,0,0,0,0,0,0,No
2013-04-08,8,Apr,2013,64,1949,PhD,Single,1,1,26518.0,2209.8333333333335,between 1000 and 3000,33,3,28,1,3,20,2,3,0,3,2,8,0,0,0,0,0,0,1,1,Yes
2013-11-03,3,Nov,2013,52,1961,Graduation,Single,0,0,45938.0,3828.1666666666665,between 3000 and 5000,46,62,178,11,83,273,29,2,4,6,8,6,0,0,0,0,0,0,0,0,No
2014-04-09,9,Apr,2014,54,1960,Graduation,Together,0,0,78468.0,6539.0,between 5000 and 7000,29,104,388,22,22,434,34,1,7,10,10,4,0,1,0,0,0,0,0,1,Yes
2013-09-17,17,Sep,2013,40,1973,Graduation,Divorced,0,1,78901.0,6575.083333333333,between 5000 and 7000,99,33,309,11,26,321,34,3,3,5,9,4,0,0,0,0,0,0,0,0,No
2014-03-12,12,Mar,2014,36,1978,Graduation,Married,2,0,71427.0,5952.25,between 5000 and 7000,26,15,177,123,64,212,23,2,2,8,8,4,0,0,0,0,0,0,0,0,No
2014-02-11,11,Feb,2014,36,1978,Graduation,Divorced,0,1,71022.0,5918.5,between 5000 and 7000,30,0,278,12,12,909,242,3,2,11,5,8,0,0,0,1,0,0,0,1,Yes
2014-04-29,29,Apr,2014,26,1988,Master,Single,0,0,90247.0,7520.583333333333,higher than 7000,27,21,352,32,16,1184,16,1,4,7,3,1,0,1,0,0,1,1,1,4,Yes
2013-12-26,26,Dec,2013,45,1968,Master,Divorced,1,0,41335.0,3444.5833333333335,between 3000 and 5000,24,16,21,19,14,112,5,3,1,4,4,7,0,0,0,0,0,0,0,0,No
2013-01-10,10,Jan,2013,27,1986,Graduation,Married,1,0,71952.0,5996.0,between 5000 and 7000,93,52,455,80,107,656,93,2,4,8,8,4,0,0,0,1,0,1,0,2,Yes
2014-06-27,27,Jun,2014,44,1970,PhD,Divorced,1,0,35682.0,2973.5,between 1000 and 3000,34,6,8,0,2,23,18,1,1,3,1,2,0,0,0,0,0,0,0,0,No
2013-04-10,10,Apr,2013,62,1951,Graduation,Divorced,0,1,43185.0,3598.75,between 3000 and 5000,88,16,42,6,6,537,30,2,3,6,9,8,0,0,0,0,0,0,0,0,No
2013-11-21,21,Nov,2013,65,1948,PhD,Together,0,1,66375.0,5531.25,between 5000 and 7000,96,0,45,0,0,712,191,3,4,5,2,7,0,0,0,1,0,0,0,1,Yes
2013-01-10,10,Jan,2013,42,1971,Master,Married,1,0,35178.0,2931.5,between 1000 and 3000,10,2,13,1,2,23,18,1,1,2,1,7,0,0,0,1,0,0,1,2,Yes
2013-07-12,12,Jul,2013,27,1986,Graduation,Married,1,0,25252.0,2104.3333333333335,between 1000 and 3000,26,2,4,3,2,1,6,1,0,2,1,8,0,0,0,0,0,0,0,0,No
2012-10-21,21,Oct,2012,47,1965,Master,Single,0,1,55250.0,4604.166666666667,between 3000 and 5000,49,32,83,58,0,664,66,4,5,10,7,5,0,0,0,0,0,0,0,0,No
2013-02-20,20,Feb,2013,38,1975,Graduation,Single,1,0,33249.0,2770.75,between 1000 and 3000,11,19,21,10,14,6,42,2,1,3,2,6,0,0,0,0,0,0,0,0,No
2013-05-14,14,May,2013,60,1953,Graduation,Together,0,0,58398.0,4866.5,between 3000 and 5000,44,21,201,5,21,299,49,3,4,8,5,4,0,0,0,0,0,0,0,0,No
2013-08-07,7,Aug,2013,31,1982,Graduation,Together,1,0,50272.0,4189.333333333333,between 3000 and 5000,75,43,66,13,8,99,4,3,1,5,4,7,0,0,0,0,0,0,0,0,No
2012-12-07,7,Dec,2012,37,1975,PhD,Married,0,0,76618.0,6384.833333333333,between 5000 and 7000,64,121,294,40,160,749,147,1,2,5,3,1,0,0,0,0,0,0,0,0,No
2012-09-23,23,Sep,2012,52,1960,2n Cycle,Divorced,0,0,87305.0,7275.416666666667,higher than 7000,19,63,501,25,138,345,80,1,3,8,5,2,0,0,0,0,0,1,1,2,Yes
2013-02-11,11,Feb,2013,35,1978,Graduation,Together,1,0,25851.0,2154.25,between 1000 and 3000,45,7,18,4,5,9,5,2,0,3,2,7,0,0,0,0,0,0,0,0,No
2013-03-31,31,Mar,2013,43,1970,Graduation,Divorced,0,1,58710.0,4892.5,between 3000 and 5000,77,0,368,81,122,440,174,6,5,9,11,6,0,0,0,0,0,0,0,0,No
2014-03-29,29,Mar,2014,56,1958,Graduation,Single,1,1,45160.0,3763.3333333333335,between 3000 and 5000,9,3,5,2,0,8,3,1,0,2,1,7,0,0,0,0,0,0,0,0,No
2012-12-19,19,Dec,2012,47,1965,Master,Married,0,1,74806.0,6233.833333333333,between 5000 and 7000,1,0,249,9,28,670,9,2,4,5,5,4,0,0,0,0,0,0,0,0,No
2013-05-02,2,May,2013,59,1954,Graduation,Married,0,0,59111.0,4925.916666666667,between 3000 and 5000,90,28,134,0,28,524,155,1,1,8,11,7,0,0,0,0,0,0,0,0,No
2014-05-23,23,May,2014,30,1984,PhD,Married,1,0,18988.0,1582.3333333333333,between 1000 and 3000,43,2,6,0,1,6,1,2,0,3,1,7,0,0,0,0,0,0,0,0,No
2013-02-13,13,Feb,2013,48,1965,Graduation,Married,0,0,72190.0,6015.833333333333,between 5000 and 7000,79,172,597,166,166,597,249,1,6,4,5,3,0,0,0,0,0,0,0,0,No
2012-08-01,1,Aug,2012,36,1976,Graduation,Married,1,0,7500.0,625.0,lower than 1000,19,13,12,0,7,7,32,5,1,2,4,9,0,0,0,1,0,0,1,2,Yes
2014-06-08,8,Jun,2014,48,1966,Graduation,Married,0,1,44794.0,3732.8333333333335,between 3000 and 5000,99,0,7,0,0,54,4,1,0,3,2,6,0,0,0,0,0,0,0,0,No
2013-11-23,23,Nov,2013,58,1955,Graduation,Married,0,0,80395.0,6699.583333333333,between 5000 and 7000,62,80,706,25,76,445,48,1,5,12,6,2,0,1,0,0,0,0,0,1,Yes
2014-01-25,25,Jan,2014,38,1976,Master,Divorced,0,0,75012.0,6251.0,between 5000 and 7000,41,164,218,142,58,294,151,1,8,11,3,1,0,0,0,0,0,0,0,0,No
2013-10-11,11,Oct,2013,48,1965,Master,Married,2,1,56962.0,4746.833333333333,between 3000 and 5000,60,10,77,3,3,292,26,7,3,5,6,7,0,0,0,0,0,0,0,0,No
2013-04-15,15,Apr,2013,22,1991,Graduation,Together,0,0,89891.0,7490.916666666667,higher than 7000,17,59,132,22,28,412,183,1,6,8,11,4,0,0,0,0,0,1,0,1,Yes
2013-09-27,27,Sep,2013,64,1949,PhD,Divorced,1,1,35946.0,2995.5,between 1000 and 3000,24,0,3,0,0,8,0,1,0,3,0,5,0,0,0,0,0,0,0,0,No
2012-08-07,7,Aug,2012,59,1953,PhD,Together,1,1,53593.0,4466.083333333333,between 3000 and 5000,60,6,78,4,0,349,43,8,2,6,7,8,0,0,0,0,0,0,0,0,No
2013-06-12,12,Jun,2013,35,1978,Graduation,Married,1,1,66373.0,5531.083333333333,between 5000 and 7000,57,12,124,9,24,328,109,7,2,10,4,3,0,0,0,0,0,0,0,0,No
2013-10-16,16,Oct,2013,65,1948,PhD,Divorced,1,2,45072.0,3756.0,between 3000 and 5000,74,7,99,2,2,144,30,5,1,4,6,8,0,0,0,0,0,0,0,0,No
2013-10-09,9,Oct,2013,40,1973,Graduation,Divorced,1,1,89694.0,7474.5,higher than 7000,22,37,211,28,28,1126,42,3,3,4,4,5,0,1,0,0,1,1,0,3,Yes
2014-04-29,29,Apr,2014,65,1949,Graduation,Married,0,0,72025.0,6002.083333333333,between 5000 and 7000,46,43,617,0,50,967,0,1,8,13,4,2,0,1,0,0,1,1,1,4,Yes
2013-03-29,29,Mar,2013,40,1973,Graduation,Married,0,1,67432.0,5619.333333333333,between 5000 and 7000,69,177,341,79,136,432,170,2,5,4,8,4,0,0,0,0,0,0,0,0,No
2014-06-03,3,Jun,2014,62,1952,Master,Together,0,1,70545.0,5878.75,between 5000 and 7000,29,55,63,39,18,138,21,1,1,7,4,2,0,0,0,0,0,0,0,0,No
2013-03-18,18,Mar,2013,24,1989,Basic,Married,1,0,17487.0,1457.25,between 1000 and 3000,37,7,1,0,4,0,6,1,0,2,1,7,0,0,0,0,0,0,0,0,No
2012-08-09,9,Aug,2012,43,1969,Graduation,Together,0,1,62882.0,5240.166666666667,between 5000 and 7000,26,78,497,133,24,509,97,2,5,6,7,4,0,0,0,0,0,0,0,0,No
2013-03-23,23,Mar,2013,60,1953,PhD,Single,0,1,64108.0,5342.333333333333,between 5000 and 7000,8,13,86,10,21,948,21,4,9,11,6,5,0,0,0,0,0,0,0,0,No
2013-03-06,6,Mar,2013,57,1956,Master,Together,1,1,34941.0,2911.75,between 1000 and 3000,26,4,25,2,3,39,24,2,0,3,3,8,0,0,0,0,0,0,0,0,No
2014-01-01,1,Jan,2014,64,1950,PhD,Single,1,2,48767.0,4063.9166666666665,between 3000 and 5000,79,3,21,1,0,28,10,3,1,3,2,5,0,0,0,0,0,0,0,0,No
2013-08-01,1,Aug,2013,35,1978,2n Cycle,Together,1,0,38702.0,3225.1666666666665,between 3000 and 5000,71,13,24,11,8,13,40,2,0,4,3,6,0,0,0,0,0,0,0,0,No
2014-01-25,25,Jan,2014,50,1964,Graduation,Married,0,0,82224.0,6852.0,between 5000 and 7000,83,138,360,26,31,307,40,1,9,5,6,3,0,1,0,0,0,0,0,1,Yes
2013-05-12,12,May,2013,61,1952,Graduation,Together,0,0,83844.0,6987.0,between 5000 and 7000,57,75,345,31,31,901,191,1,4,11,4,1,0,0,0,0,0,1,0,1,Yes
2013-12-09,9,Dec,2013,38,1975,2n Cycle,Married,1,0,17003.0,1416.9166666666667,between 1000 and 3000,37,4,12,5,8,2,7,3,0,4,2,5,0,0,0,0,0,0,0,0,No
2014-03-09,9,Mar,2014,19,1995,Graduation,Single,0,0,71163.0,5930.25,between 5000 and 7000,30,138,372,17,106,283,44,1,8,12,3,1,0,0,0,0,0,0,0,0,No
2013-09-15,15,Sep,2013,43,1970,Graduation,Single,1,0,33697.0,2808.0833333333335,between 1000 and 3000,34,0,7,3,3,4,11,1,0,2,1,7,0,0,0,1,0,0,0,1,Yes
2014-01-29,29,Jan,2014,60,1954,2n Cycle,Married,0,0,63564.0,5297.0,between 5000 and 7000,0,15,252,80,34,769,65,1,10,7,10,6,0,0,0,1,0,0,1,2,Yes
2013-12-31,31,Dec,2013,41,1972,PhD,Together,0,0,83443.0,6953.583333333333,between 5000 and 7000,89,55,742,42,56,518,84,1,10,5,6,2,0,0,0,0,0,0,0,0,No
2013-10-03,3,Oct,2013,55,1958,PhD,Together,0,1,51518.0,4293.166666666667,between 3000 and 5000,92,17,66,8,4,350,4,2,2,10,3,3,0,0,0,0,0,0,0,0,No
2013-12-25,25,Dec,2013,38,1975,Graduation,Widow,0,1,58330.0,4860.833333333333,between 3000 and 5000,87,104,213,53,98,445,151,1,4,13,6,4,0,0,0,0,0,0,0,0,No
2013-02-28,28,Feb,2013,44,1969,Graduation,Married,0,0,80952.0,6746.0,between 5000 and 7000,20,41,689,178,27,778,44,1,5,11,8,8,0,1,0,0,1,1,1,4,Yes
2014-05-02,2,May,2014,35,1979,Graduation,Together,0,0,75507.0,6292.25,between 5000 and 7000,56,104,374,93,80,709,80,1,6,6,8,3,0,0,0,0,0,0,0,0,No
2013-02-09,9,Feb,2013,35,1978,2n Cycle,Together,0,0,63855.0,5321.25,between 5000 and 7000,28,93,314,35,116,359,89,1,3,13,7,4,0,0,0,0,0,0,0,0,No
2012-08-11,11,Aug,2012,40,1972,PhD,Together,0,1,62220.0,5185.0,between 5000 and 7000,55,16,375,12,12,799,12,5,6,5,7,6,0,0,0,0,0,0,1,1,Yes
2013-09-19,19,Sep,2013,49,1964,Graduation,Married,0,1,58512.0,4876.0,between 3000 and 5000,25,13,101,10,0,895,152,5,4,8,3,8,0,0,0,0,0,0,0,0,No
2013-03-15,15,Mar,2013,34,1979,Master,Married,1,0,40662.0,3388.5,between 3000 and 5000,0,0,23,2,4,40,23,2,1,3,2,4,0,0,0,0,0,0,0,0,No
2014-04-06,6,Apr,2014,55,1959,PhD,Married,0,1,38829.0,3235.75,between 3000 and 5000,86,0,7,0,0,76,16,1,2,2,3,5,0,0,0,0,0,0,0,0,No
2013-10-03,3,Oct,2013,32,1981,2n Cycle,Married,1,0,35523.0,2960.25,between 1000 and 3000,8,12,22,5,5,11,11,2,0,3,3,7,0,0,0,0,0,0,0,0,No
2014-04-24,24,Apr,2014,47,1967,Graduation,Single,1,1,79146.0,6595.5,between 5000 and 7000,33,21,223,16,43,245,16,2,1,8,8,6,0,0,0,0,0,0,0,0,No
2013-10-28,28,Oct,2013,25,1988,Master,Married,0,0,78285.0,6523.75,between 5000 and 7000,13,175,391,107,67,647,40,1,4,10,6,3,0,0,0,0,0,0,0,0,No
2013-05-10,10,May,2013,35,1978,PhD,Single,1,0,31626.0,2635.5,between 1000 and 3000,12,2,9,1,1,39,34,1,1,2,2,7,0,0,0,1,0,0,1,2,Yes
2014-05-22,22,May,2014,62,1952,Graduation,Single,0,0,75127.0,6260.583333333333,between 5000 and 7000,92,46,305,35,17,203,227,1,11,5,2,1,0,0,0,0,0,0,0,0,No
2013-04-27,27,Apr,2013,58,1955,Graduation,Married,0,1,48726.0,4060.5,between 3000 and 5000,90,4,38,3,0,138,59,3,2,4,3,6,0,0,0,0,0,0,0,0,No
2012-09-11,11,Sep,2012,35,1977,Graduation,Married,0,0,74985.0,6248.75,between 5000 and 7000,8,247,898,51,0,587,86,1,6,7,3,2,0,0,0,0,0,0,0,0,No
2012-09-05,5,Sep,2012,25,1987,Graduation,Together,0,0,67430.0,5619.166666666667,between 5000 and 7000,6,127,291,97,133,595,121,1,5,12,11,6,0,0,0,0,0,0,0,0,No
2013-09-01,1,Sep,2013,48,1965,2n Cycle,Married,0,1,46891.0,3907.5833333333335,between 3000 and 5000,91,29,23,12,15,43,61,1,1,4,2,4,0,0,0,0,0,0,0,0,No
2013-05-26,26,May,2013,57,1956,Master,Married,0,1,62058.0,5171.5,between 5000 and 7000,52,10,74,7,0,301,58,4,1,7,6,6,0,0,0,0,0,0,0,0,No
2013-07-03,3,Jul,2013,34,1979,Graduation,Married,0,1,72063.0,6005.25,between 5000 and 7000,3,76,348,32,32,180,90,2,2,12,5,2,0,0,0,0,0,0,0,0,No
2013-12-12,12,Dec,2013,62,1951,PhD,Married,0,0,78939.0,6578.25,between 5000 and 7000,57,150,243,115,0,794,205,1,5,6,8,3,0,0,0,0,0,0,0,0,No
2013-04-24,24,Apr,2013,48,1965,Graduation,Single,1,1,42720.0,3560.0,between 3000 and 5000,9,28,91,5,26,392,112,8,3,7,7,8,0,0,0,0,0,0,1,1,Yes
2013-04-13,13,Apr,2013,41,1972,Graduation,Married,1,1,33622.0,2801.8333333333335,between 1000 and 3000,22,3,22,1,4,39,12,3,0,4,2,7,0,0,0,0,0,0,0,0,No
2012-12-08,8,Dec,2012,55,1957,PhD,Together,0,1,6835.0,569.5833333333334,lower than 1000,76,2,12,2,2,107,12,0,0,1,0,20,0,0,0,0,0,0,0,0,No
2013-03-06,6,Mar,2013,60,1953,Graduation,Together,1,1,41452.0,3454.3333333333335,between 3000 and 5000,86,0,3,0,0,13,0,1,0,2,1,7,0,0,0,0,0,0,0,0,No
2013-08-30,30,Aug,2013,48,1965,PhD,Single,0,1,40760.0,3396.6666666666665,between 3000 and 5000,64,0,17,0,0,70,6,2,1,3,2,6,0,0,0,0,0,0,0,0,No
2014-01-26,26,Jan,2014,56,1958,PhD,Together,0,0,74250.0,6187.5,between 5000 and 7000,90,75,392,11,0,680,0,1,11,4,2,1,0,0,0,0,0,0,0,0,No
2013-12-18,18,Dec,2013,58,1955,Master,Single,1,1,51124.0,4260.333333333333,between 3000 and 5000,79,0,11,1,1,26,4,2,0,3,1,3,0,0,0,0,0,0,0,0,No
2013-09-12,12,Sep,2013,42,1971,Graduation,Single,0,1,72258.0,6021.5,between 5000 and 7000,28,227,522,0,120,522,134,2,9,5,6,2,0,0,0,0,0,0,0,0,No
2014-04-05,5,Apr,2014,40,1974,PhD,Single,0,0,71466.0,5955.5,between 5000 and 7000,86,78,546,12,182,412,0,1,4,10,4,1,0,0,0,0,0,0,0,0,No
2014-04-14,14,Apr,2014,38,1976,Graduation,Together,1,1,36283.0,3023.5833333333335,between 3000 and 5000,42,8,5,5,0,6,5,2,0,3,1,4,0,0,0,0,0,0,0,0,No
2014-05-11,11,May,2014,44,1970,Graduation,Single,1,0,20587.0,1715.5833333333333,between 1000 and 3000,39,4,6,3,1,2,9,1,1,2,1,7,0,0,0,0,0,0,0,0,No
2014-03-19,19,Mar,2014,42,1972,Graduation,Married,1,0,30467.0,2538.9166666666665,between 1000 and 3000,8,2,8,3,5,1,5,1,0,2,1,7,0,0,0,0,0,0,0,0,No
2013-06-18,18,Jun,2013,41,1972,Graduation,Together,1,0,31590.0,2632.5,between 1000 and 3000,40,6,15,2,6,6,3,1,0,3,1,8,0,0,0,0,0,0,0,0,No
2012-10-29,29,Oct,2012,26,1986,Basic,Married,1,0,20425.0,1702.0833333333333,between 1000 and 3000,5,3,5,12,16,4,17,2,0,3,2,7,0,0,0,0,0,0,0,0,No
2014-02-15,15,Feb,2014,54,1960,Master,Together,1,1,17144.0,1428.6666666666667,between 1000 and 3000,96,0,19,2,2,18,6,5,0,4,3,7,0,0,0,0,0,0,0,0,No
2013-01-02,2,Jan,2013,45,1968,PhD,Divorced,0,1,42564.0,3547.0,between 3000 and 5000,28,39,186,48,18,324,198,6,8,4,6,7,0,0,0,1,0,0,1,2,Yes
2014-05-29,29,May,2014,36,1978,Master,Married,1,0,43783.0,3648.5833333333335,between 3000 and 5000,22,25,125,9,4,327,139,6,1,8,7,7,0,0,0,1,0,0,0,1,Yes
2012-09-08,8,Sep,2012,36,1976,Graduation,Divorced,0,1,40780.0,3398.3333333333335,between 3000 and 5000,30,13,71,27,3,229,34,4,1,5,7,9,0,0,0,0,0,0,0,0,No
2013-01-15,15,Jan,2013,68,1945,Master,Together,0,0,62847.0,5237.25,between 5000 and 7000,45,80,706,168,76,521,61,1,6,4,3,2,0,0,0,0,0,0,0,0,No
2012-11-07,7,Nov,2012,55,1957,PhD,Married,0,0,82017.0,6834.75,between 5000 and 7000,58,30,446,23,23,184,23,1,4,7,5,2,0,1,0,0,1,1,1,4,Yes
2013-07-19,19,Jul,2013,63,1950,Graduation,Single,0,0,16813.0,1401.0833333333333,between 1000 and 3000,49,12,11,8,2,4,13,1,0,3,2,7,0,0,0,1,0,0,0,1,Yes
2013-10-29,29,Oct,2013,35,1978,Graduation,Married,1,1,51267.0,4272.25,between 3000 and 5000,37,7,64,2,2,183,12,4,3,5,3,4,0,0,0,0,0,0,0,0,No
2013-04-05,5,Apr,2013,52,1961,Graduation,Single,0,1,46524.0,3877.0,between 3000 and 5000,70,26,35,19,14,31,52,2,1,5,1,3,0,0,0,0,0,0,0,0,No
2013-01-20,20,Jan,2013,51,1962,Master,Single,0,0,45183.0,3765.25,between 3000 and 5000,33,12,60,3,9,219,12,1,1,7,4,7,0,0,0,0,1,0,0,1,Yes
2014-06-28,28,Jun,2014,60,1954,PhD,Married,0,1,70421.0,5868.416666666667,between 5000 and 7000,98,75,136,28,14,479,35,3,3,7,10,6,0,0,0,0,0,0,0,0,No
2012-10-23,23,Oct,2012,47,1965,2n Cycle,Divorced,0,1,60161.0,5013.416666666667,between 5000 and 7000,17,46,212,44,8,584,177,3,4,8,11,8,0,0,0,0,0,0,0,0,No
2013-03-02,2,Mar,2013,40,1973,Graduation,Together,0,0,73926.0,6160.5,between 5000 and 7000,54,159,597,91,91,627,15,1,5,12,6,3,0,0,0,0,0,0,0,0,No
2013-12-14,14,Dec,2013,45,1968,Graduation,Married,1,0,19329.0,1610.75,between 1000 and 3000,39,12,16,1,2,24,5,3,0,3,4,8,0,0,0,0,0,0,0,0,No
2013-12-13,13,Dec,2013,43,1970,Master,Married,0,1,61872.0,5156.0,between 5000 and 7000,81,36,159,5,27,330,16,4,4,9,4,4,0,0,0,0,0,0,0,0,No
2013-03-26,26,Mar,2013,57,1956,Graduation,Widow,1,1,46984.0,3915.3333333333335,between 3000 and 5000,71,2,10,1,1,19,8,1,0,3,1,5,0,0,0,0,0,0,0,0,No
2013-01-19,19,Jan,2013,62,1951,Graduation,Married,1,1,34838.0,2903.1666666666665,between 1000 and 3000,62,29,29,23,14,28,47,3,1,4,2,6,0,0,0,0,0,0,0,0,No
2013-11-05,5,Nov,2013,69,1944,PhD,Single,0,0,82716.0,6893.0,between 5000 and 7000,8,15,228,148,148,606,22,1,8,13,6,2,0,0,0,0,0,0,0,0,No
2013-04-06,6,Apr,2013,55,1958,Graduation,Married,0,0,48192.0,4016.0,between 3000 and 5000,76,153,204,43,58,1039,29,3,8,12,2,8,0,1,1,0,1,0,1,4,Yes
2013-11-04,4,Nov,2013,37,1976,Master,Married,0,2,49681.0,4140.083333333333,between 3000 and 5000,66,0,26,0,0,411,21,6,1,7,7,7,0,0,0,0,0,0,0,0,No
2014-03-23,23,Mar,2014,43,1971,Master,Married,0,1,56850.0,4737.5,between 3000 and 5000,83,2,19,1,7,34,0,1,1,3,1,2,0,0,0,0,0,0,0,0,No
2013-10-21,21,Oct,2013,56,1957,Graduation,Married,0,1,55267.0,4605.583333333333,between 3000 and 5000,28,32,136,28,3,161,45,4,4,6,3,3,0,0,0,0,0,0,0,0,No
2013-03-22,22,Mar,2013,41,1972,Graduation,Married,1,1,59666.0,4972.166666666667,between 3000 and 5000,87,23,178,53,17,623,133,7,2,8,3,8,0,0,0,0,1,0,0,1,Yes
2013-04-06,6,Apr,2013,41,1972,Graduation,Single,0,1,72504.0,6042.0,between 5000 and 7000,43,123,470,26,161,604,94,2,9,6,5,2,0,0,0,0,0,0,0,0,No
2013-10-16,16,Oct,2013,32,1981,Graduation,Married,0,0,26872.0,2239.3333333333335,between 1000 and 3000,0,3,8,10,16,3,32,1,1,2,1,6,0,0,0,0,0,0,0,0,No
